name_a,name_b,severity,sources
Diazepam,Phenytoin,reported,ndf-rt+openfda(a_in_b_label)
Diazepam,Rifampin,severe,ndf-rt+openfda(a_in_b_label)
Diazepam,Ketoconazole,moderate,ndf-rt+openfda(b_in_a_label)
Diazepam,Fluoxetine,moderate,ndf-rt+openfda(a_in_b_label)
Diazepam,Itraconazole,moderate,ndf-rt+openfda(a_in_b_label)
Diazepam,Rifabutin,moderate,ndf-rt+openfda(a_in_b_label)
Diazepam,Ritonavir,severe,ndf-rt+openfda(a_in_b_label)
Diazepam,Rifapentine,reported,ndf-rt+openfda(a_in_b_label)
Diazepam,Troleandomycin,moderate,ndf-rt+openfda(b_in_a_label)
Diazepam,Fluvoxamine,severe,ndf-rt+openfda(a_in_b_label)
Diazepam,Etravirine,moderate,ndf-rt+openfda(a_in_b_label)
Isotretinoin,Norethindrone,moderate,ndf-rt+openfda(b_in_a_label)
Isotretinoin,Minocycline,reported,ndf-rt+openfda(a_in_b_label)
Fluorouracil,Metronidazole,moderate,ndf-rt+openfda(a_in_b_label)
Fluorouracil,Phenytoin,moderate,ndf-rt+openfda(a_in_b_label)
Fluorouracil,Warfarin,moderate,ndf-rt+openfda(b_in_a_label)
Fluorouracil,Tinidazole,moderate,ndf-rt+openfda(a_in_b_label)
Fluorouracil,Fosphenytoin,moderate,ndf-rt+openfda(a_in_b_label)
Sodium Nitroprusside,Vardenafil,reported,ndf-rt+openfda(b_in_a_label)
Sodium Nitroprusside,Tadalafil,reported,ndf-rt+openfda(b_in_a_label)
Sodium Nitroprusside,Sildenafil,reported,ndf-rt+openfda(b_in_a_label)
Isosorbide Dinitrate,Vardenafil,severe,ndf-rt+openfda(b_in_a_label)
Isosorbide Dinitrate,Tadalafil,severe,ndf-rt+openfda(b_in_a_label)
Isosorbide Dinitrate,Sildenafil,severe,ndf-rt+openfda(b_in_a_label)
Furosemide,Tobramycin,severe,ndf-rt+openfda(a_in_b_label)
Furosemide,Ramipril,reported,ndf-rt+openfda(a_in_b_label)
Furosemide,Amikacin,severe,ndf-rt+openfda(a_in_b_label)
Furosemide,Gentamicin Sulfate,moderate,ndf-rt+openfda(a_in_b_label)
Furosemide,Lithium,moderate,ndf-rt+openfda(a_in_b_label)
Furosemide,Streptomycin,severe,ndf-rt+openfda(a_in_b_label)
Furosemide,Benazepril,reported,ndf-rt+openfda(a_in_b_label)
Furosemide,Aliskiren,severe,ndf-rt+openfda(a_in_b_label)
Metronidazole,Carbamazepine,moderate,ndf-rt+openfda(b_in_a_label)
Metronidazole,Theophylline,moderate,ndf-rt+openfda(a_in_b_label)
Metronidazole,Disulfiram,severe,ndf-rt+openfda(a_in_b_label)
Metronidazole,Cyclosporine,moderate,ndf-rt+openfda(b_in_a_label)
Metronidazole,Busulfan,moderate,ndf-rt+openfda(a_in_b_label)
Metronidazole,Mebendazole,severe,ndf-rt+openfda(a_in_b_label)
Metronidazole,Warfarin,moderate,ndf-rt+openfda(a_in_b_label)
Ibuprofen,Lysine,severe,ndf-rt+openfda(a_in_b_label)
Ibuprofen,Fluconazole,reported,ndf-rt+openfda(a_in_b_label)
Ibuprofen,Ketorolac Tromethamine,reported,ndf-rt+openfda(a_in_b_label)
Ibuprofen,Lithium,moderate,ndf-rt+openfda(a_in_b_label)
Ibuprofen,Methotrexate,moderate,ndf-rt+openfda(b_in_a_label)
Ibuprofen,Warfarin,reported,ndf-rt+openfda(a_in_b_label)
Ibuprofen,Voriconazole,moderate,ndf-rt+openfda(a_in_b_label)
Ibuprofen,Pemetrexed,moderate,ndf-rt+openfda(a_in_b_label)
Phenylephrine,Cyclobenzaprine,moderate,ndf-rt+openfda(b_in_a_label)
Phenylephrine,Selegiline,severe,ndf-rt+openfda(a_in_b_label)
Phenylephrine,Tranylcypromine,severe,ndf-rt+openfda(a_in_b_label)
Lorazepam,Clozapine,severe,ndf-rt+openfda(b_in_a_label)
Clonidine,Atenolol,reported,ndf-rt+openfda(a_in_b_label)
Clonidine,Amitriptyline,reported,ndf-rt+openfda(b_in_a_label)
Clonidine,Betaxolol,moderate,ndf-rt+openfda(a_in_b_label)
Clonidine,Clomipramine,moderate,ndf-rt+openfda(a_in_b_label)
Clonidine,Esmolol,reported,ndf-rt+openfda(a_in_b_label)
Clonidine,Imipramine,reported,ndf-rt+openfda(a_in_b_label)
Clonidine,Metoprolol,reported,ndf-rt+openfda(a_in_b_label)
Clonidine,Propranolol,reported,ndf-rt+openfda(a_in_b_label)
Clonidine,Timolol,reported,ndf-rt+openfda(a_in_b_label)
Clonidine,Sotalol,moderate,ndf-rt+openfda(a_in_b_label)
Clonidine,Carvedilol,moderate,ndf-rt+openfda(a_in_b_label)
Clonidine,Bisoprolol,moderate,ndf-rt+openfda(a_in_b_label)
Clonidine,Nebivolol,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Carbamazepine,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Dexamethasone,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Ethinyl Estradiol,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Norgestrel,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Levonorgestrel,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Aminophylline,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Haloperidol,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Theophylline,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Hydrocodone,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Chloramphenicol,moderate,ndf-rt+openfda(b_in_a_label)
Phenytoin,Praziquantel,reported,ndf-rt+openfda(b_in_a_label)
Phenytoin,Nifedipine,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Estrogens,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Disulfiram,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Norethindrone,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Miconazole,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Rifampin,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Valproic Acid,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Valproate Sodium,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Fentanyl,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Cyclosporine,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Sucralfate,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Cimetidine,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Ketoconazole,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Ciprofloxacin,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Nimodipine,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Omeprazole,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Clozapine,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Fluconazole,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Amiodarone,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Buprenorphine,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Dopamine,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Doxorubicin,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Fluoxetine,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Guanfacine,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Methadone,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Mexiletine,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Oxycodone,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Vincristine,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Warfarin,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Clarithromycin,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Felodipine,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Ticlopidine,moderate,ndf-rt+openfda(b_in_a_label)
Phenytoin,Itraconazole,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Teniposide,severe,ndf-rt+openfda(b_in_a_label)
Phenytoin,Paclitaxel,severe,ndf-rt+openfda(b_in_a_label)
Phenytoin,Felbamate,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Risperidone,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Tacrolimus,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Saquinavir,moderate,ndf-rt+openfda(b_in_a_label)
Phenytoin,Nisoldipine,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Ritonavir,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Acitretin,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Capecitabine,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Efavirenz,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Sirolimus,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Exemestane,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Oxcarbazepine,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Dofetilide,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Mifepristone,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Imatinib,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Etonogestrel,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Voriconazole,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Aprepitant,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Gefitinib,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Erlotinib,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Fluvastatin,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Fluvoxamine,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Irinotecan,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Nelfinavir,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Delavirdine,moderate,ndf-rt+openfda(b_in_a_label)
Phenytoin,Quetiapine,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Toremifene,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Deferasirox,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Ranolazine,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Rufinamide,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Darunavir,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Posaconazole,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Raltegravir,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Etravirine,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Everolimus,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Dronedarone,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Ulipristal,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Lurasidone,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Roflumilast,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Linagliptin,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Rilpivirine,severe,ndf-rt+openfda(a_in_b_label)
Phenytoin,Rivaroxaban,moderate,ndf-rt+openfda(a_in_b_label)
Phenytoin,Ticagrelor,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Axitinib,reported,ndf-rt+openfda(a_in_b_label)
Phenytoin,Ivacaftor,severe,ndf-rt+openfda(a_in_b_label)
Chlorpromazine,Haloperidol,reported,ndf-rt+openfda(a_in_b_label)
Chlorpromazine,Lithium,moderate,ndf-rt+openfda(a_in_b_label)
Chlorpromazine,Meperidine,severe,ndf-rt+openfda(a_in_b_label)
Chlorpromazine,Methadone,moderate,ndf-rt+openfda(a_in_b_label)
Chlorpromazine,Citalopram,reported,ndf-rt+openfda(a_in_b_label)
Chlorpromazine,Ziprasidone,reported,ndf-rt+openfda(a_in_b_label)
Chlorpromazine,Tetrabenazine,reported,ndf-rt+openfda(a_in_b_label)
Sorbitol,Sodium Polystyrene Sulfonate,severe,ndf-rt+openfda(a_in_b_label)
Probenecid,Ketorolac Tromethamine,severe,ndf-rt+openfda(a_in_b_label)
Probenecid,Methotrexate,moderate,ndf-rt+openfda(a_in_b_label)
Probenecid,Meropenem,severe,ndf-rt+openfda(a_in_b_label)
Probenecid,Pralatrexate,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Ethinyl Estradiol,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Norgestrel,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Levonorgestrel,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Aminophylline,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Haloperidol,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Theophylline,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Hydrocodone,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Danazol,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Praziquantel,reported,ndf-rt+openfda(b_in_a_label)
Carbamazepine,Nifedipine,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Estrogens,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Norethindrone,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Phenelzine Sulfate,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Dicumarol,reported,ndf-rt+openfda(b_in_a_label)
Carbamazepine,Fentanyl,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Cyclosporine,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Ketoconazole,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Nimodipine,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Clozapine,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Fluconazole,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Adenosine,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Amitriptyline,severe,ndf-rt+openfda(b_in_a_label)
Carbamazepine,Buprenorphine,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Bupropion,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Clomipramine,reported,ndf-rt+openfda(b_in_a_label)
Carbamazepine,Desipramine,severe,ndf-rt+openfda(b_in_a_label)
Carbamazepine,Diltiazem,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Doxepin,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Doxorubicin,reported,ndf-rt+openfda(b_in_a_label)
Carbamazepine,Imipramine,severe,ndf-rt+openfda(b_in_a_label)
Carbamazepine,Medroxyprogesterone,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Methadone,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Nortriptyline,severe,ndf-rt+openfda(b_in_a_label)
Carbamazepine,Oxycodone,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Propoxyphene,reported,ndf-rt+openfda(b_in_a_label)
Carbamazepine,Protriptyline,severe,ndf-rt+openfda(b_in_a_label)
Carbamazepine,Selegiline,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Tranylcypromine,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Verapamil,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Warfarin,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Clarithromycin,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Felodipine,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Ticlopidine,reported,ndf-rt+openfda(b_in_a_label)
Carbamazepine,Itraconazole,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Paclitaxel,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Felbamate,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Risperidone,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Tacrolimus,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Nefazodone,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Lamotrigine,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Ritonavir,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Citalopram,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Efavirenz,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Sirolimus,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Exemestane,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Ziprasidone,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Imatinib,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Etonogestrel,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Voriconazole,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Aripiprazole,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Aprepitant,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Fosamprenavir,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Erlotinib,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Troleandomycin,reported,ndf-rt+openfda(b_in_a_label)
Carbamazepine,Tramadol,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Irinotecan,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Fosphenytoin,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Nelfinavir,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Delavirdine,reported,ndf-rt+openfda(b_in_a_label)
Carbamazepine,Quetiapine,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Toremifene,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Atazanavir,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Ranolazine,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Darunavir,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Paliperidone,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Lapatinib,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Temsirolimus,moderate,ndf-rt+openfda(b_in_a_label)
Carbamazepine,Etravirine,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Fesoterodine,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Everolimus,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Dronedarone,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Ulipristal,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Lurasidone,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Roflumilast,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Rilpivirine,severe,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Rivaroxaban,moderate,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Ticagrelor,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Axitinib,reported,ndf-rt+openfda(a_in_b_label)
Carbamazepine,Ivacaftor,severe,ndf-rt+openfda(a_in_b_label)
Prednisone,Rifampin,moderate,ndf-rt+openfda(b_in_a_label)
Prednisone,Ciprofloxacin,reported,ndf-rt+openfda(b_in_a_label)
Prednisone,Neostigmine,moderate,ndf-rt+openfda(b_in_a_label)
Prednisone,Pyridostigmine,moderate,ndf-rt+openfda(b_in_a_label)
Prednisone,Warfarin,reported,ndf-rt+openfda(a_in_b_label)
Prednisone,Ritonavir,moderate,ndf-rt+openfda(a_in_b_label)
Prednisone,Levofloxacin,reported,ndf-rt+openfda(b_in_a_label)
Prednisone,Rifapentine,reported,ndf-rt+openfda(a_in_b_label)
Prednisone,Quetiapine,reported,ndf-rt+openfda(b_in_a_label)
Spironolactone,Triamterene,reported,ndf-rt+openfda(a_in_b_label)
Spironolactone,Mitotane,moderate,ndf-rt+openfda(a_in_b_label)
Spironolactone,Lisinopril,moderate,ndf-rt+openfda(a_in_b_label)
Spironolactone,Enalaprilat,moderate,ndf-rt+openfda(a_in_b_label)
Spironolactone,Ramipril,moderate,ndf-rt+openfda(a_in_b_label)
Spironolactone,Amiloride,severe,ndf-rt+openfda(a_in_b_label)
Spironolactone,Enalapril,reported,ndf-rt+openfda(a_in_b_label)
Spironolactone,Fosinopril,moderate,ndf-rt+openfda(a_in_b_label)
Spironolactone,Quinapril,moderate,ndf-rt+openfda(a_in_b_label)
Spironolactone,Benazepril,moderate,ndf-rt+openfda(a_in_b_label)
Spironolactone,Tacrolimus,severe,ndf-rt+openfda(b_in_a_label)
Spironolactone,Losartan,moderate,ndf-rt+openfda(a_in_b_label)
Spironolactone,Trandolapril,reported,ndf-rt+openfda(a_in_b_label)
Spironolactone,Valsartan,moderate,ndf-rt+openfda(a_in_b_label)
Spironolactone,Perindopril,moderate,ndf-rt+openfda(a_in_b_label)
Spironolactone,Moexipril,moderate,ndf-rt+openfda(a_in_b_label)
Dipyridamole,Adenosine,reported,ndf-rt+openfda(a_in_b_label)
Dipyridamole,Regadenoson,moderate,ndf-rt+openfda(a_in_b_label)
Chlorthalidone,Digitalis,moderate,ndf-rt+openfda(b_in_a_label)
Chlorthalidone,Lithium,moderate,ndf-rt+openfda(b_in_a_label)
Tolbutamide,Fluconazole,severe,ndf-rt+openfda(a_in_b_label)
Tolbutamide,Acebutolol,severe,ndf-rt+openfda(a_in_b_label)
Tolbutamide,Propranolol,moderate,ndf-rt+openfda(a_in_b_label)
Indomethacin,Diflunisal,severe,ndf-rt+openfda(a_in_b_label)
Indomethacin,Atenolol,moderate,ndf-rt+openfda(a_in_b_label)
Indomethacin,Enalaprilat,reported,ndf-rt+openfda(a_in_b_label)
Indomethacin,Ketorolac Tromethamine,moderate,ndf-rt+openfda(a_in_b_label)
Indomethacin,Ramipril,reported,ndf-rt+openfda(a_in_b_label)
Indomethacin,Enalapril,moderate,ndf-rt+openfda(a_in_b_label)
Indomethacin,Lithium,moderate,ndf-rt+openfda(a_in_b_label)
Indomethacin,Methotrexate,moderate,ndf-rt+openfda(b_in_a_label)
Indomethacin,Propranolol,moderate,ndf-rt+openfda(a_in_b_label)
Indomethacin,Warfarin,reported,ndf-rt+openfda(a_in_b_label)
Indomethacin,Losartan,moderate,ndf-rt+openfda(b_in_a_label)
Indomethacin,Valsartan,moderate,ndf-rt+openfda(a_in_b_label)
Indomethacin,Pemetrexed,severe,ndf-rt+openfda(b_in_a_label)
Allopurinol,Aminophylline,reported,ndf-rt+openfda(a_in_b_label)
Allopurinol,Theophylline,reported,ndf-rt+openfda(a_in_b_label)
Allopurinol,Azathioprine,moderate,ndf-rt+openfda(a_in_b_label)
Allopurinol,Mercaptopurine,moderate,ndf-rt+openfda(a_in_b_label)
Allopurinol,Warfarin,reported,ndf-rt+openfda(a_in_b_label)
Methyldopa,Phenelzine Sulfate,reported,ndf-rt+openfda(a_in_b_label)
Methyldopa,Tranylcypromine,severe,ndf-rt+openfda(a_in_b_label)
Sulfasalazine,Mercaptopurine,moderate,ndf-rt+openfda(a_in_b_label)
Sulfasalazine,Methotrexate,moderate,ndf-rt+openfda(a_in_b_label)
Acetazolamide,Lithium,moderate,ndf-rt+openfda(a_in_b_label)
Acetazolamide,Topiramate,moderate,ndf-rt+openfda(a_in_b_label)
Triamterene,Lisinopril,moderate,ndf-rt+openfda(a_in_b_label)
Triamterene,Enalaprilat,moderate,ndf-rt+openfda(a_in_b_label)
Triamterene,Ramipril,moderate,ndf-rt+openfda(a_in_b_label)
Triamterene,Enalapril,reported,ndf-rt+openfda(a_in_b_label)
Triamterene,Fosinopril,moderate,ndf-rt+openfda(a_in_b_label)
Triamterene,Quinapril,moderate,ndf-rt+openfda(a_in_b_label)
Triamterene,Benazepril,moderate,ndf-rt+openfda(a_in_b_label)
Triamterene,Losartan,moderate,ndf-rt+openfda(a_in_b_label)
Triamterene,Trandolapril,moderate,ndf-rt+openfda(a_in_b_label)
Triamterene,Valsartan,moderate,ndf-rt+openfda(a_in_b_label)
Triamterene,Perindopril,moderate,ndf-rt+openfda(a_in_b_label)
Triamterene,Dofetilide,severe,ndf-rt+openfda(a_in_b_label)
Triamterene,Eplerenone,moderate,ndf-rt+openfda(a_in_b_label)
Triamterene,Moexipril,moderate,ndf-rt+openfda(a_in_b_label)
Amoxapine,Phenelzine Sulfate,moderate,ndf-rt+openfda(a_in_b_label)
Amoxapine,Cimetidine,moderate,ndf-rt+openfda(b_in_a_label)
Amoxapine,Fluoxetine,moderate,ndf-rt+openfda(b_in_a_label)
Amoxapine,Tranylcypromine,severe,ndf-rt+openfda(a_in_b_label)
Amoxapine,Sertraline,moderate,ndf-rt+openfda(b_in_a_label)
Amoxapine,Paroxetine,moderate,ndf-rt+openfda(b_in_a_label)
Dexamethasone,Rifampin,moderate,ndf-rt+openfda(b_in_a_label)
Dexamethasone,Ciprofloxacin,severe,ndf-rt+openfda(a_in_b_label)
Dexamethasone,Warfarin,moderate,ndf-rt+openfda(b_in_a_label)
Dexamethasone,Ritonavir,moderate,ndf-rt+openfda(a_in_b_label)
Dexamethasone,Thalidomide,severe,ndf-rt+openfda(a_in_b_label)
Dexamethasone,Mifepristone,moderate,ndf-rt+openfda(a_in_b_label)
Dexamethasone,Aprepitant,moderate,ndf-rt+openfda(a_in_b_label)
Dexamethasone,Bortezomib,severe,ndf-rt+openfda(a_in_b_label)
Dexamethasone,Toremifene,moderate,ndf-rt+openfda(a_in_b_label)
Dexamethasone,Rilpivirine,severe,ndf-rt+openfda(a_in_b_label)
Dexamethasone,Axitinib,reported,ndf-rt+openfda(a_in_b_label)
Ethacrynic Acid,Tobramycin,severe,ndf-rt+openfda(a_in_b_label)
Ethacrynic Acid,Digitalis,severe,ndf-rt+openfda(b_in_a_label)
Ethacrynic Acid,Amikacin,severe,ndf-rt+openfda(a_in_b_label)
Ethacrynic Acid,Gentamicin Sulfate,moderate,ndf-rt+openfda(a_in_b_label)
Ethacrynic Acid,Lithium,moderate,ndf-rt+openfda(b_in_a_label)
Ethacrynic Acid,Streptomycin,severe,ndf-rt+openfda(a_in_b_label)
Perphenazine,Disulfiram,severe,ndf-rt+openfda(b_in_a_label)
Perphenazine,Lithium,severe,ndf-rt+openfda(a_in_b_label)
Perphenazine,Paroxetine,reported,ndf-rt+openfda(a_in_b_label)
Hydrocortisone,Rifampin,moderate,ndf-rt+openfda(b_in_a_label)
Hydrocortisone,Cholestyramine,moderate,ndf-rt+openfda(b_in_a_label)
Hydrocortisone,Ciprofloxacin,severe,ndf-rt+openfda(a_in_b_label)
Hydrocortisone,Colestipol,moderate,ndf-rt+openfda(a_in_b_label)
Hydrocortisone,Warfarin,moderate,ndf-rt+openfda(b_in_a_label)
Hydrocortisone,Rifabutin,reported,ndf-rt+openfda(b_in_a_label)
Diflunisal,Phenprocoumon,reported,ndf-rt+openfda(b_in_a_label)
Diflunisal,Ketorolac Tromethamine,moderate,ndf-rt+openfda(a_in_b_label)
